timestamp,src_ip,dst_ip,protocol,dst_port,packets,bytes,flow_duration_ms,syn_packets,requests,label
2026-05-02 09:10:53,203.0.113.6,10.0.0.10,TCP,80,18,10908,650,1,19,HTTP_FLOOD
2026-05-02 09:10:53,198.51.100.78,10.0.0.10,TCP,443,14,17836,1236,0,19,HTTP_FLOOD
2026-05-02 09:10:53,203.0.113.30,10.0.0.10,TCP,443,11,10131,282,0,12,HTTP_FLOOD
2026-05-02 09:10:53,203.0.113.1,10.0.0.10,TCP,443,12,9156,1176,0,20,HTTP_FLOOD
2026-05-02 09:10:54,203.0.113.20,10.0.0.10,TCP,443,9,11016,265,0,19,HTTP_FLOOD
2026-05-02 09:10:54,203.0.113.28,10.0.0.10,TCP,80,10,7350,311,0,23,HTTP_FLOOD
2026-05-02 09:10:54,203.0.113.12,10.0.0.10,TCP,80,11,12694,1053,0,25,HTTP_FLOOD
2026-05-02 09:10:54,203.0.113.8,10.0.0.10,TCP,80,11,14553,1647,0,15,HTTP_FLOOD
2026-05-02 09:10:54,203.0.113.1,10.0.0.10,TCP,443,14,16828,962,1,24,HTTP_FLOOD
2026-05-02 09:10:54,203.0.113.8,10.0.0.10,TCP,80,10,11530,1003,0,26,HTTP_FLOOD
2026-05-02 09:10:54,203.0.113.6,10.0.0.10,TCP,80,6,6852,1002,0,18,HTTP_FLOOD
2026-05-02 09:10:54,203.0.113.22,10.0.0.10,TCP,80,23,29716,21,1,19,HTTP_FLOOD
2026-05-02 09:10:54,203.0.113.38,10.0.0.10,TCP,80,12,8472,1568,0,20,HTTP_FLOOD
2026-05-02 09:10:54,203.0.113.41,10.0.0.10,TCP,80,20,23000,562,0,25,HTTP_FLOOD
2026-05-02 09:10:54,203.0.113.4,10.0.0.10,TCP,80,20,26960,753,0,22,HTTP_FLOOD
2026-05-02 09:10:54,203.0.113.36,10.0.0.10,TCP,80,14,11606,1527,0,28,HTTP_FLOOD
2026-05-02 09:10:54,203.0.113.23,10.0.0.10,TCP,443,18,24192,277,1,19,HTTP_FLOOD
2026-05-02 09:10:54,203.0.113.14,10.0.0.10,TCP,443,10,10130,1434,1,24,HTTP_FLOOD
2026-05-02 09:10:54,203.0.113.40,10.0.0.10,TCP,80,12,12504,1603,0,26,HTTP_FLOOD
2026-05-02 09:10:54,203.0.113.25,10.0.0.10,TCP,443,13,11362,615,1,17,HTTP_FLOOD
2026-05-02 09:10:54,203.0.113.41,10.0.0.10,TCP,80,13,14625,1307,0,25,HTTP_FLOOD
2026-05-02 09:10:54,203.0.113.35,10.0.0.10,TCP,443,13,12064,300,0,25,HTTP_FLOOD
2026-05-02 09:10:54,203.0.113.19,10.0.0.10,TCP,443,13,16354,565,0,17,HTTP_FLOOD
2026-05-02 09:10:54,203.0.113.35,10.0.0.10,TCP,80,11,10505,67,0,20,HTTP_FLOOD
2026-05-02 09:10:54,203.0.113.11,10.0.0.10,TCP,80,9,8514,1841,0,20,HTTP_FLOOD
2026-05-02 09:10:54,203.0.113.13,10.0.0.10,TCP,80,10,10810,1745,0,11,HTTP_FLOOD
2026-05-02 09:10:54,203.0.113.14,10.0.0.10,TCP,443,16,20624,59,0,18,HTTP_FLOOD
2026-05-02 09:10:54,203.0.113.40,10.0.0.10,TCP,80,20,16480,1309,2,14,HTTP_FLOOD
2026-05-02 09:10:54,203.0.113.6,10.0.0.10,TCP,80,10,12070,771,0,27,HTTP_FLOOD
2026-05-02 09:10:54,203.0.113.36,10.0.0.10,TCP,80,13,13078,848,0,18,HTTP_FLOOD
2026-05-02 09:10:54,198.51.100.78,10.0.0.10,TCP,443,20,25140,123,2,13,HTTP_FLOOD
2026-05-02 09:10:54,203.0.113.14,10.0.0.10,TCP,443,16,18208,1539,2,23,HTTP_FLOOD
2026-05-02 09:10:54,203.0.113.38,10.0.0.10,TCP,80,19,17214,980,0,18,HTTP_FLOOD
2026-05-02 09:10:54,203.0.113.38,10.0.0.10,TCP,443,14,10402,1320,0,25,HTTP_FLOOD
2026-05-02 09:10:54,203.0.113.23,10.0.0.10,TCP,443,16,17216,455,0,24,HTTP_FLOOD
2026-05-02 09:10:54,203.0.113.15,10.0.0.10,TCP,443,15,13380,1607,0,33,HTTP_FLOOD
2026-05-02 09:10:54,203.0.113.17,10.0.0.10,TCP,80,15,15510,1768,0,17,HTTP_FLOOD
2026-05-02 09:10:54,203.0.113.23,10.0.0.10,TCP,80,10,10230,161,0,25,HTTP_FLOOD
2026-05-02 09:10:54,198.51.100.79,10.0.0.10,TCP,443,18,17280,1945,0,34,HTTP_FLOOD
2026-05-02 09:10:54,203.0.113.23,10.0.0.10,TCP,80,14,10178,1314,0,29,HTTP_FLOOD
2026-05-02 09:10:54,203.0.113.9,10.0.0.10,TCP,80,14,17822,726,0,15,HTTP_FLOOD
2026-05-02 09:10:54,203.0.113.8,10.0.0.10,TCP,80,7,7973,1765,1,21,HTTP_FLOOD
2026-05-02 09:10:54,203.0.113.28,10.0.0.10,TCP,80,12,12420,199,0,22,HTTP_FLOOD
2026-05-02 09:10:54,203.0.113.22,10.0.0.10,TCP,443,12,7656,1260,0,17,HTTP_FLOOD
2026-05-02 09:10:54,198.51.100.79,10.0.0.10,TCP,80,14,14840,1412,0,20,HTTP_FLOOD
2026-05-02 09:10:54,203.0.113.40,10.0.0.10,TCP,443,19,12084,1234,1,16,HTTP_FLOOD
2026-05-02 09:10:54,203.0.113.33,10.0.0.10,TCP,80,18,12420,1871,0,27,HTTP_FLOOD
2026-05-02 09:10:54,203.0.113.14,10.0.0.10,TCP,80,17,17425,1556,1,21,HTTP_FLOOD
2026-05-02 09:10:54,198.51.100.76,10.0.0.10,TCP,443,13,8762,1028,0,20,HTTP_FLOOD
2026-05-02 09:10:54,203.0.113.35,10.0.0.10,TCP,80,6,6492,1907,2,20,HTTP_FLOOD
2026-05-02 09:10:54,203.0.113.29,10.0.0.10,TCP,80,11,7106,1215,1,25,HTTP_FLOOD
2026-05-02 09:10:54,203.0.113.13,10.0.0.10,TCP,443,15,14130,208,0,25,HTTP_FLOOD
2026-05-02 09:10:54,203.0.113.29,10.0.0.10,TCP,443,11,14751,191,0,19,HTTP_FLOOD
2026-05-02 09:10:54,203.0.113.40,10.0.0.10,TCP,80,12,9948,1768,0,23,HTTP_FLOOD
2026-05-02 09:10:54,203.0.113.19,10.0.0.10,TCP,80,13,16120,622,1,15,HTTP_FLOOD
2026-05-02 09:10:54,203.0.113.17,10.0.0.10,TCP,80,13,8905,247,0,26,HTTP_FLOOD
2026-05-02 09:10:54,203.0.113.3,10.0.0.10,TCP,443,13,14833,525,1,29,HTTP_FLOOD
2026-05-02 09:10:54,203.0.113.23,10.0.0.10,TCP,80,16,20784,867,0,18,HTTP_FLOOD
2026-05-02 09:10:54,203.0.113.2,10.0.0.10,TCP,80,22,27830,994,0,21,HTTP_FLOOD
2026-05-02 09:10:54,203.0.113.25,10.0.0.10,TCP,443,11,9834,1548,0,13,HTTP_FLOOD
2026-05-02 09:10:54,203.0.113.35,10.0.0.10,TCP,80,17,23766,1604,1,24,HTTP_FLOOD
2026-05-02 09:10:54,203.0.113.35,10.0.0.10,TCP,80,10,12610,1321,1,21,HTTP_FLOOD
2026-05-02 09:10:54,203.0.113.15,10.0.0.10,TCP,80,10,9570,1490,1,7,HTTP_FLOOD
2026-05-02 09:10:54,203.0.113.19,10.0.0.10,TCP,80,9,12555,446,1,21,HTTP_FLOOD
2026-05-02 09:10:54,203.0.113.1,10.0.0.10,TCP,443,22,27654,285,1,24,HTTP_FLOOD
2026-05-02 09:10:54,203.0.113.24,10.0.0.10,TCP,80,17,16014,1493,1,14,HTTP_FLOOD
2026-05-02 09:10:54,203.0.113.36,10.0.0.10,TCP,80,20,18920,163,0,20,HTTP_FLOOD
2026-05-02 09:10:54,203.0.113.26,10.0.0.10,TCP,80,11,8932,698,0,18,HTTP_FLOOD
2026-05-02 09:10:54,203.0.113.17,10.0.0.10,TCP,80,11,7249,700,0,12,HTTP_FLOOD
2026-05-02 09:10:54,203.0.113.40,10.0.0.10,TCP,443,12,10044,1312,1,28,HTTP_FLOOD
2026-05-02 09:10:54,203.0.113.9,10.0.0.10,TCP,443,11,9108,175,0,22,HTTP_FLOOD
2026-05-02 09:10:54,203.0.113.17,10.0.0.10,TCP,80,16,14992,167,1,20,HTTP_FLOOD
2026-05-02 09:10:54,203.0.113.26,10.0.0.10,TCP,80,18,16254,931,0,20,HTTP_FLOOD
2026-05-02 09:10:54,203.0.113.6,10.0.0.10,TCP,80,21,18879,204,1,13,HTTP_FLOOD
2026-05-02 09:10:54,203.0.113.28,10.0.0.10,TCP,443,14,17654,1999,1,21,HTTP_FLOOD
2026-05-02 09:10:54,203.0.113.19,10.0.0.10,TCP,80,19,17366,770,3,22,HTTP_FLOOD
2026-05-02 09:10:54,203.0.113.34,10.0.0.10,TCP,443,24,23376,1101,1,18,HTTP_FLOOD
2026-05-02 09:10:54,203.0.113.22,10.0.0.10,TCP,80,15,13050,821,0,20,HTTP_FLOOD
2026-05-02 09:10:54,203.0.113.27,10.0.0.10,TCP,443,14,8526,1429,0,27,HTTP_FLOOD
2026-05-02 09:10:54,203.0.113.19,10.0.0.10,TCP,80,12,12420,1843,1,22,HTTP_FLOOD
2026-05-02 09:10:54,203.0.113.2,10.0.0.10,TCP,80,14,18676,1616,0,18,HTTP_FLOOD
2026-05-02 09:10:54,198.51.100.78,10.0.0.10,TCP,443,18,24552,629,2,19,HTTP_FLOOD
2026-05-02 09:10:54,203.0.113.37,10.0.0.10,TCP,80,22,21824,1359,0,23,HTTP_FLOOD
2026-05-02 09:10:54,203.0.113.26,10.0.0.10,TCP,80,12,7716,1076,0,20,HTTP_FLOOD
2026-05-02 09:10:55,203.0.113.38,10.0.0.10,TCP,80,17,23392,1180,1,16,HTTP_FLOOD
2026-05-02 09:10:55,203.0.113.3,10.0.0.10,TCP,443,17,21811,489,2,24,HTTP_FLOOD
2026-05-02 09:10:55,203.0.113.32,10.0.0.10,TCP,80,9,5445,1234,0,23,HTTP_FLOOD
2026-05-02 09:10:55,203.0.113.40,10.0.0.10,TCP,443,16,18736,1000,2,19,HTTP_FLOOD
2026-05-02 09:10:55,203.0.113.39,10.0.0.10,TCP,80,9,9387,1013,1,19,HTTP_FLOOD
2026-05-02 09:10:55,203.0.113.25,10.0.0.10,TCP,80,9,12402,932,0,21,HTTP_FLOOD
2026-05-02 09:10:55,203.0.113.8,10.0.0.10,TCP,443,15,17955,82,1,26,HTTP_FLOOD
2026-05-02 09:10:55,203.0.113.41,10.0.0.10,TCP,80,12,15084,1937,0,16,HTTP_FLOOD
2026-05-02 09:10:55,203.0.113.31,10.0.0.10,TCP,443,8,6776,699,0,15,HTTP_FLOOD
2026-05-02 09:10:55,203.0.113.30,10.0.0.10,TCP,80,14,12166,1157,0,23,HTTP_FLOOD
2026-05-02 09:10:55,203.0.113.25,10.0.0.10,TCP,80,10,9660,915,0,11,HTTP_FLOOD
2026-05-02 09:10:55,203.0.113.38,10.0.0.10,TCP,80,13,15574,1067,0,27,HTTP_FLOOD
2026-05-02 09:10:55,203.0.113.5,10.0.0.10,TCP,80,12,9624,1891,1,24,HTTP_FLOOD
2026-05-02 09:10:55,203.0.113.2,10.0.0.10,TCP,443,16,20784,723,2,23,HTTP_FLOOD
2026-05-02 09:10:55,203.0.113.24,10.0.0.10,TCP,443,16,22272,712,0,24,HTTP_FLOOD
2026-05-02 09:10:55,198.51.100.78,10.0.0.10,TCP,80,13,15132,236,0,18,HTTP_FLOOD
2026-05-02 09:10:55,203.0.113.24,10.0.0.10,TCP,80,9,6732,497,0,10,HTTP_FLOOD
2026-05-02 09:10:55,203.0.113.15,10.0.0.10,TCP,443,19,18848,670,1,19,HTTP_FLOOD
2026-05-02 09:10:55,203.0.113.23,10.0.0.10,TCP,80,12,13416,107,0,14,HTTP_FLOOD
2026-05-02 09:10:55,203.0.113.21,10.0.0.10,TCP,80,17,22780,954,0,13,HTTP_FLOOD
2026-05-02 09:10:55,203.0.113.14,10.0.0.10,TCP,80,18,20142,273,0,25,HTTP_FLOOD
2026-05-02 09:10:55,203.0.113.23,10.0.0.10,TCP,80,8,6808,1503,0,19,HTTP_FLOOD
2026-05-02 09:10:55,203.0.113.9,10.0.0.10,TCP,80,9,9468,1584,0,27,HTTP_FLOOD
2026-05-02 09:10:55,203.0.113.4,10.0.0.10,TCP,80,15,19785,39,0,28,HTTP_FLOOD
2026-05-02 09:10:55,203.0.113.21,10.0.0.10,TCP,80,11,7260,1098,0,16,HTTP_FLOOD
2026-05-02 09:10:55,203.0.113.5,10.0.0.10,TCP,443,10,11870,348,0,22,HTTP_FLOOD
2026-05-02 09:10:55,203.0.113.18,10.0.0.10,TCP,80,12,7404,1154,0,21,HTTP_FLOOD
2026-05-02 09:10:55,203.0.113.7,10.0.0.10,TCP,80,15,17190,165,1,18,HTTP_FLOOD
2026-05-02 09:10:55,203.0.113.24,10.0.0.10,TCP,80,19,19399,1085,0,24,HTTP_FLOOD
2026-05-02 09:10:55,203.0.113.20,10.0.0.10,TCP,80,9,11232,1747,0,20,HTTP_FLOOD
2026-05-02 09:10:55,203.0.113.39,10.0.0.10,TCP,80,12,11100,1851,1,16,HTTP_FLOOD
2026-05-02 09:10:55,203.0.113.40,10.0.0.10,TCP,80,9,10170,1813,0,24,HTTP_FLOOD
2026-05-02 09:10:55,203.0.113.40,10.0.0.10,TCP,443,10,12390,1738,1,17,HTTP_FLOOD
2026-05-02 09:10:55,203.0.113.24,10.0.0.10,TCP,443,9,11925,928,1,12,HTTP_FLOOD
2026-05-02 09:10:55,203.0.113.26,10.0.0.10,TCP,443,17,21743,497,2,17,HTTP_FLOOD
2026-05-02 09:10:55,203.0.113.9,10.0.0.10,TCP,80,21,13902,1082,0,31,HTTP_FLOOD
2026-05-02 09:10:55,203.0.113.5,10.0.0.10,TCP,80,9,8802,1992,0,14,HTTP_FLOOD
2026-05-02 09:10:55,203.0.113.4,10.0.0.10,TCP,80,21,17304,1137,1,12,HTTP_FLOOD
2026-05-02 09:10:55,203.0.113.4,10.0.0.10,TCP,80,16,10848,413,0,20,HTTP_FLOOD
2026-05-02 09:10:55,203.0.113.6,10.0.0.10,TCP,80,23,14812,1567,1,16,HTTP_FLOOD
2026-05-02 09:10:55,203.0.113.1,10.0.0.10,TCP,80,11,12771,968,0,20,HTTP_FLOOD
2026-05-02 09:10:55,203.0.113.20,10.0.0.10,TCP,443,13,9438,1755,1,21,HTTP_FLOOD
2026-05-02 09:10:55,203.0.113.2,10.0.0.10,TCP,80,9,11313,1195,0,18,HTTP_FLOOD
2026-05-02 09:10:55,203.0.113.23,10.0.0.10,TCP,80,13,13169,1458,0,24,HTTP_FLOOD
2026-05-02 09:10:55,203.0.113.2,10.0.0.10,TCP,443,15,11955,1323,1,18,HTTP_FLOOD
2026-05-02 09:10:55,203.0.113.26,10.0.0.10,TCP,80,13,17953,245,1,24,HTTP_FLOOD
2026-05-02 09:10:55,203.0.113.12,10.0.0.10,TCP,80,12,7320,1702,0,24,HTTP_FLOOD
2026-05-02 09:10:55,203.0.113.31,10.0.0.10,TCP,80,15,15885,823,0,20,HTTP_FLOOD
2026-05-02 09:10:55,203.0.113.5,10.0.0.10,TCP,80,14,17766,318,1,19,HTTP_FLOOD
2026-05-02 09:10:55,203.0.113.19,10.0.0.10,TCP,80,20,14740,664,1,19,HTTP_FLOOD
2026-05-02 09:10:55,203.0.113.8,10.0.0.10,TCP,80,17,10693,1318,1,14,HTTP_FLOOD
2026-05-02 09:10:55,203.0.113.7,10.0.0.10,TCP,80,16,15056,109,1,14,HTTP_FLOOD
2026-05-02 09:10:55,203.0.113.23,10.0.0.10,TCP,80,11,9790,738,2,27,HTTP_FLOOD
2026-05-02 09:10:55,203.0.113.36,10.0.0.10,TCP,443,16,16048,1613,1,26,HTTP_FLOOD
2026-05-02 09:10:55,203.0.113.31,10.0.0.10,TCP,443,16,15280,1933,1,20,HTTP_FLOOD
2026-05-02 09:10:55,203.0.113.36,10.0.0.10,TCP,80,13,9269,764,0,26,HTTP_FLOOD
2026-05-02 09:10:55,203.0.113.35,10.0.0.10,TCP,443,8,8512,1514,1,16,HTTP_FLOOD
2026-05-02 09:10:55,203.0.113.8,10.0.0.10,TCP,443,13,15015,1170,0,21,HTTP_FLOOD
2026-05-02 09:10:55,203.0.113.36,10.0.0.10,TCP,80,20,24100,1458,1,21,HTTP_FLOOD
2026-05-02 09:10:55,203.0.113.14,10.0.0.10,TCP,80,8,8048,590,0,20,HTTP_FLOOD
2026-05-02 09:10:55,203.0.113.39,10.0.0.10,TCP,80,18,15246,541,0,17,HTTP_FLOOD
2026-05-02 09:10:55,203.0.113.40,10.0.0.10,TCP,443,10,9910,1203,0,27,HTTP_FLOOD
2026-05-02 09:10:55,203.0.113.19,10.0.0.10,TCP,443,14,10934,1480,2,26,HTTP_FLOOD
2026-05-02 09:10:55,203.0.113.1,10.0.0.10,TCP,80,10,11900,655,1,23,HTTP_FLOOD
2026-05-02 09:10:55,203.0.113.24,10.0.0.10,TCP,80,10,13140,236,0,21,HTTP_FLOOD
2026-05-02 09:10:55,203.0.113.28,10.0.0.10,TCP,443,11,12419,1308,1,24,HTTP_FLOOD
2026-05-02 09:10:55,203.0.113.19,10.0.0.10,TCP,443,20,20740,1714,0,24,HTTP_FLOOD
2026-05-02 09:10:55,203.0.113.19,10.0.0.10,TCP,80,17,18020,807,0,22,HTTP_FLOOD
2026-05-02 09:10:55,203.0.113.13,10.0.0.10,TCP,443,14,16884,493,1,21,HTTP_FLOOD
2026-05-02 09:10:55,203.0.113.2,10.0.0.10,TCP,80,7,5152,1358,0,24,HTTP_FLOOD
2026-05-02 09:10:55,203.0.113.11,10.0.0.10,TCP,80,22,22176,1515,0,27,HTTP_FLOOD
2026-05-02 09:10:56,198.51.100.77,10.0.0.10,TCP,443,11,8954,529,0,22,HTTP_FLOOD
2026-05-02 09:10:56,198.51.100.76,10.0.0.10,TCP,443,15,18990,1887,1,21,HTTP_FLOOD
2026-05-02 09:10:56,203.0.113.31,10.0.0.10,TCP,443,12,15276,477,1,19,HTTP_FLOOD
2026-05-02 09:10:56,203.0.113.31,10.0.0.10,TCP,443,14,9282,1884,1,28,HTTP_FLOOD
2026-05-02 09:10:56,203.0.113.30,10.0.0.10,TCP,443,22,19712,398,1,14,HTTP_FLOOD
2026-05-02 09:10:56,203.0.113.37,10.0.0.10,TCP,443,13,14586,1164,0,21,HTTP_FLOOD
2026-05-02 09:10:56,203.0.113.11,10.0.0.10,TCP,80,15,13815,1600,0,27,HTTP_FLOOD
2026-05-02 09:10:56,203.0.113.20,10.0.0.10,TCP,80,12,8544,1225,2,16,HTTP_FLOOD
2026-05-02 09:10:56,203.0.113.26,10.0.0.10,TCP,80,20,19540,1859,0,22,HTTP_FLOOD
2026-05-02 09:10:56,203.0.113.6,10.0.0.10,TCP,443,16,16400,826,1,23,HTTP_FLOOD
2026-05-02 09:10:56,198.51.100.77,10.0.0.10,TCP,80,13,11232,311,0,19,HTTP_FLOOD
2026-05-02 09:10:56,203.0.113.6,10.0.0.10,TCP,80,14,13412,751,0,22,HTTP_FLOOD
2026-05-02 09:10:56,203.0.113.30,10.0.0.10,TCP,80,17,19295,662,0,24,HTTP_FLOOD
2026-05-02 09:10:56,203.0.113.11,10.0.0.10,TCP,80,16,14288,469,2,16,HTTP_FLOOD
2026-05-02 09:10:56,198.51.100.76,10.0.0.10,TCP,443,10,12400,279,1,19,HTTP_FLOOD
2026-05-02 09:10:56,198.51.100.79,10.0.0.10,TCP,80,17,11390,1418,0,10,HTTP_FLOOD
2026-05-02 09:10:56,203.0.113.22,10.0.0.10,TCP,80,21,27636,1535,1,15,HTTP_FLOOD
2026-05-02 09:10:56,203.0.113.37,10.0.0.10,TCP,80,15,14985,1637,1,24,HTTP_FLOOD
2026-05-02 09:10:56,203.0.113.9,10.0.0.10,TCP,443,11,10230,784,1,12,HTTP_FLOOD
2026-05-02 09:10:56,203.0.113.10,10.0.0.10,TCP,80,14,10290,1494,1,25,HTTP_FLOOD
2026-05-02 09:10:56,203.0.113.6,10.0.0.10,TCP,80,14,13272,1239,0,27,HTTP_FLOOD
2026-05-02 09:10:56,203.0.113.24,10.0.0.10,TCP,443,12,12240,832,1,26,HTTP_FLOOD
2026-05-02 09:10:56,203.0.113.27,10.0.0.10,TCP,80,14,9380,1384,1,28,HTTP_FLOOD
2026-05-02 09:10:56,203.0.113.1,10.0.0.10,TCP,443,12,10080,1511,0,26,HTTP_FLOOD
2026-05-02 09:10:56,203.0.113.2,10.0.0.10,TCP,443,16,16512,1444,1,14,HTTP_FLOOD
2026-05-02 09:10:56,203.0.113.14,10.0.0.10,TCP,80,20,19820,898,2,13,HTTP_FLOOD
2026-05-02 09:10:56,203.0.113.22,10.0.0.10,TCP,80,16,14880,482,1,23,HTTP_FLOOD
2026-05-02 09:10:56,203.0.113.35,10.0.0.10,TCP,80,14,8918,721,0,18,HTTP_FLOOD
2026-05-02 09:10:56,203.0.113.26,10.0.0.10,TCP,80,13,10426,878,3,20,HTTP_FLOOD
2026-05-02 09:10:56,203.0.113.8,10.0.0.10,TCP,80,14,19138,1004,1,15,HTTP_FLOOD
2026-05-02 09:10:56,203.0.113.33,10.0.0.10,TCP,80,17,16167,1731,3,22,HTTP_FLOOD
2026-05-02 09:10:56,203.0.113.22,10.0.0.10,TCP,80,11,14971,1917,0,19,HTTP_FLOOD
2026-05-02 09:10:56,203.0.113.23,10.0.0.10,TCP,80,18,21258,705,2,15,HTTP_FLOOD
2026-05-02 09:10:56,203.0.113.2,10.0.0.10,TCP,443,9,10773,1195,0,20,HTTP_FLOOD
2026-05-02 09:10:56,203.0.113.39,10.0.0.10,TCP,80,12,16608,1067,1,24,HTTP_FLOOD
2026-05-02 09:10:56,203.0.113.16,10.0.0.10,TCP,80,7,9751,1382,0,25,HTTP_FLOOD
2026-05-02 09:10:56,203.0.113.36,10.0.0.10,TCP,80,16,19520,572,1,24,HTTP_FLOOD
2026-05-02 09:10:56,203.0.113.6,10.0.0.10,TCP,80,22,14498,1030,1,18,HTTP_FLOOD
2026-05-02 09:10:56,203.0.113.37,10.0.0.10,TCP,443,8,7464,272,0,15,HTTP_FLOOD
2026-05-02 09:10:56,203.0.113.3,10.0.0.10,TCP,443,13,12168,1092,0,11,HTTP_FLOOD
2026-05-02 09:10:56,203.0.113.11,10.0.0.10,TCP,80,15,15750,1960,1,17,HTTP_FLOOD
2026-05-02 09:10:56,203.0.113.12,10.0.0.10,TCP,443,17,22559,129,0,19,HTTP_FLOOD
2026-05-02 09:10:56,203.0.113.2,10.0.0.10,TCP,80,20,12800,529,1,27,HTTP_FLOOD
2026-05-02 09:10:56,203.0.113.7,10.0.0.10,TCP,80,13,14170,1722,1,22,HTTP_FLOOD
2026-05-02 09:10:56,203.0.113.25,10.0.0.10,TCP,443,10,6210,590,0,23,HTTP_FLOOD
2026-05-02 09:10:56,203.0.113.21,10.0.0.10,TCP,80,20,26940,1173,2,16,HTTP_FLOOD
2026-05-02 09:10:56,203.0.113.19,10.0.0.10,TCP,80,20,23340,67,0,18,HTTP_FLOOD
2026-05-02 09:10:56,203.0.113.19,10.0.0.10,TCP,443,9,5769,1329,0,18,HTTP_FLOOD
2026-05-02 09:10:56,198.51.100.77,10.0.0.10,TCP,443,19,16625,552,0,20,HTTP_FLOOD
2026-05-02 09:10:56,203.0.113.4,10.0.0.10,TCP,443,15,16500,939,1,26,HTTP_FLOOD
2026-05-02 09:10:56,203.0.113.11,10.0.0.10,TCP,443,14,16100,1261,1,14,HTTP_FLOOD
2026-05-02 09:10:56,203.0.113.5,10.0.0.10,TCP,443,11,10428,1023,1,17,HTTP_FLOOD
2026-05-02 09:10:56,203.0.113.40,10.0.0.10,TCP,80,10,7140,1553,0,27,HTTP_FLOOD
2026-05-02 09:10:56,203.0.113.33,10.0.0.10,TCP,80,24,26016,145,2,19,HTTP_FLOOD
2026-05-02 09:10:56,203.0.113.40,10.0.0.10,TCP,80,10,6530,416,0,17,HTTP_FLOOD
2026-05-02 09:10:56,198.51.100.78,10.0.0.10,TCP,443,21,14553,1645,0,26,HTTP_FLOOD
2026-05-02 09:10:56,203.0.113.14,10.0.0.10,TCP,443,13,9672,1163,1,14,HTTP_FLOOD
2026-05-02 09:10:56,203.0.113.5,10.0.0.10,TCP,80,16,12608,1890,0,19,HTTP_FLOOD
2026-05-02 09:10:56,203.0.113.15,10.0.0.10,TCP,443,14,14070,727,1,20,HTTP_FLOOD
2026-05-02 09:10:56,203.0.113.26,10.0.0.10,TCP,443,10,12790,496,0,17,HTTP_FLOOD
2026-05-02 09:10:56,203.0.113.11,10.0.0.10,TCP,80,10,13020,1911,0,22,HTTP_FLOOD
2026-05-02 09:10:56,203.0.113.5,10.0.0.10,TCP,443,13,13637,991,1,21,HTTP_FLOOD
2026-05-02 09:10:56,203.0.113.25,10.0.0.10,TCP,443,11,10527,621,0,11,HTTP_FLOOD
2026-05-02 09:10:56,203.0.113.19,10.0.0.10,TCP,80,11,12012,1748,0,20,HTTP_FLOOD
2026-05-02 09:10:56,203.0.113.24,10.0.0.10,TCP,443,12,16716,1529,0,24,HTTP_FLOOD
2026-05-02 09:10:56,203.0.113.37,10.0.0.10,TCP,80,9,11259,587,0,24,HTTP_FLOOD
2026-05-02 09:10:56,203.0.113.15,10.0.0.10,TCP,80,18,19620,797,2,22,HTTP_FLOOD
2026-05-02 09:10:56,203.0.113.40,10.0.0.10,TCP,80,14,16954,532,0,23,HTTP_FLOOD
2026-05-02 09:10:56,203.0.113.11,10.0.0.10,TCP,443,15,12015,285,1,20,HTTP_FLOOD
2026-05-02 09:10:56,198.51.100.76,10.0.0.10,TCP,443,25,20675,1171,0,18,HTTP_FLOOD
2026-05-02 09:10:56,203.0.113.41,10.0.0.10,TCP,80,13,14157,1248,0,9,HTTP_FLOOD
2026-05-02 09:10:56,203.0.113.3,10.0.0.10,TCP,443,17,10812,98,0,22,HTTP_FLOOD
2026-05-02 09:10:56,203.0.113.4,10.0.0.10,TCP,443,18,11088,48,1,23,HTTP_FLOOD
2026-05-02 09:10:56,203.0.113.20,10.0.0.10,TCP,80,10,7860,1999,0,24,HTTP_FLOOD
2026-05-02 09:10:56,203.0.113.20,10.0.0.10,TCP,80,10,13070,1609,0,20,HTTP_FLOOD
2026-05-02 09:10:56,203.0.113.9,10.0.0.10,TCP,443,15,14265,437,0,20,HTTP_FLOOD
2026-05-02 09:10:56,203.0.113.22,10.0.0.10,TCP,80,14,8736,537,1,14,HTTP_FLOOD
2026-05-02 09:10:56,203.0.113.8,10.0.0.10,TCP,443,15,13455,1602,0,23,HTTP_FLOOD
2026-05-02 09:10:56,203.0.113.41,10.0.0.10,TCP,80,14,16352,240,1,25,HTTP_FLOOD
2026-05-02 09:10:56,203.0.113.10,10.0.0.10,TCP,80,12,9708,1258,1,18,HTTP_FLOOD
2026-05-02 09:10:56,198.51.100.78,10.0.0.10,TCP,80,9,12015,1228,0,27,HTTP_FLOOD
2026-05-02 09:10:56,203.0.113.10,10.0.0.10,TCP,80,20,26900,1777,3,14,HTTP_FLOOD
2026-05-02 09:10:56,203.0.113.27,10.0.0.10,TCP,80,16,12976,1211,1,23,HTTP_FLOOD
2026-05-02 09:10:56,203.0.113.8,10.0.0.10,TCP,80,17,16388,140,1,16,HTTP_FLOOD
2026-05-02 09:10:56,198.51.100.77,10.0.0.10,TCP,80,11,13948,663,0,18,HTTP_FLOOD
2026-05-02 09:10:56,203.0.113.32,10.0.0.10,TCP,443,10,10880,276,0,15,HTTP_FLOOD
2026-05-02 09:10:57,203.0.113.13,10.0.0.10,TCP,80,19,14041,44,1,19,HTTP_FLOOD
